Transaction ID,Customer ID,Product ID,Employee ID,Region ID,Quantity Sold,Discount,Order Date,Price,Total Sales
49179,32,19,12,3,5,0.21,2028-08-11 02:00:00,88.61,350.01
49180,74,38,96,4,13,0.25,2028-08-11 03:00:00,312.42,3046.1
49181,316,38,13,5,17,0.23,2028-08-11 04:00:00,312.42,4089.58
49182,483,37,20,3,14,0.26,2028-08-11 05:00:00,355.87,3686.81
49183,294,43,46,3,19,0.13,2028-08-11 06:00:00,427.02,7058.64
49184,865,43,83,2,1,0.15,2028-08-11 07:00:00,427.02,362.97
49185,425,13,12,3,6,0.15,2028-08-11 08:00:00,307.99,1570.75
49186,442,12,36,4,17,0.19,2028-08-11 09:00:00,363.21,5001.4
49187,263,34,12,1,13,0.28,2028-08-11 10:00:00,146.75,1373.58
49188,991,14,96,2,5,0.27,2028-08-11 11:00:00,317.01,1157.09
49189,605,39,100,1,7,0.28,2028-08-11 12:00:00,462.54,2331.2
49190,504,34,34,2,1,0.12,2028-08-11 13:00:00,146.75,129.14
49191,812,7,45,2,13,0.2,2028-08-11 14:00:00,279.15,2903.16
49192,287,24,6,5,14,0.06,2028-08-11 15:00:00,398.82,5248.47
49193,227,5,66,1,12,0.29,2028-08-11 16:00:00,136.62,1164.0
49194,733,36,94,2,17,0.13,2028-08-11 17:00:00,387.14,5725.8
49195,344,3,52,3,7,0.21,2028-08-11 18:00:00,184.26,1018.96
49196,531,22,76,4,2,0.3,2028-08-11 19:00:00,211.47,296.06
49197,802,17,99,4,2,0.03,2028-08-11 20:00:00,165.9,321.85
49198,630,27,99,2,4,0.16,2028-08-11 21:00:00,351.26,1180.23
49199,595,40,89,1,8,0.13,2028-08-11 22:00:00,341.62,2377.68
49200,460,34,17,3,18,0.22,2028-08-11 23:00:00,146.75,2060.37
49201,395,13,32,4,11,0.06,2028-08-12 00:00:00,307.99,3184.62
49202,471,23,98,4,9,0.05,2028-08-12 01:00:00,387.26,3311.07
49203,430,27,14,5,1,0.01,2028-08-12 02:00:00,351.26,347.75
49204,772,7,35,2,4,0.18,2028-08-12 03:00:00,279.15,915.61
49205,271,6,7,1,16,0.26,2028-08-12 04:00:00,313.8,3715.39
49206,492,35,23,4,8,0.15,2028-08-12 05:00:00,158.42,1077.26
49207,593,6,69,2,13,0.15,2028-08-12 06:00:00,313.8,3467.49
49208,644,13,23,2,18,0.17,2028-08-12 07:00:00,307.99,4601.37
49209,847,11,11,5,9,0.23,2028-08-12 08:00:00,223.35,1547.82
49210,123,30,22,2,6,0.09,2028-08-12 09:00:00,63.04,344.2
49211,396,9,80,4,6,0.2,2028-08-12 10:00:00,409.39,1965.07
49212,274,34,4,1,16,0.18,2028-08-12 11:00:00,146.75,1925.36
49213,339,27,100,1,8,0.27,2028-08-12 12:00:00,351.26,2051.36
49214,152,6,89,4,3,0.23,2028-08-12 13:00:00,313.8,724.88
49215,794,39,53,2,14,0.08,2028-08-12 14:00:00,462.54,5957.52
49216,154,28,16,4,2,0.14,2028-08-12 15:00:00,382.85,658.5
49217,827,35,24,2,3,0.19,2028-08-12 16:00:00,158.42,384.96
49218,481,33,48,5,6,0.23,2028-08-12 17:00:00,213.71,987.34
49219,104,35,30,1,16,0.29,2028-08-12 18:00:00,158.42,1799.65
49220,645,1,14,3,16,0.11,2028-08-12 19:00:00,329.11,4686.53
49221,738,11,19,1,5,0.27,2028-08-12 20:00:00,223.35,815.23
49222,643,26,75,5,2,0.01,2028-08-12 21:00:00,277.17,548.8
49223,690,3,43,2,2,0.07,2028-08-12 22:00:00,184.26,342.72
49224,927,3,37,2,6,0.24,2028-08-12 23:00:00,184.26,840.23
49225,773,33,37,5,8,0.03,2028-08-13 00:00:00,213.71,1658.39
49226,616,3,7,5,15,0.11,2028-08-13 01:00:00,184.26,2459.87
49227,889,27,5,3,16,0.21,2028-08-13 02:00:00,351.26,4439.93
49228,441,41,44,4,16,0.15,2028-08-13 03:00:00,211.44,2875.58
49229,352,35,53,4,14,0.03,2028-08-13 04:00:00,158.42,2151.34
49230,119,6,32,5,11,0.08,2028-08-13 05:00:00,313.8,3175.66
49231,962,11,9,5,17,0.25,2028-08-13 06:00:00,223.35,2847.71
49232,478,39,69,4,9,0.25,2028-08-13 07:00:00,462.54,3122.15
49233,355,46,77,1,5,0.07,2028-08-13 08:00:00,301.92,1403.93
49234,91,18,72,2,16,0.01,2028-08-13 09:00:00,160.21,2537.73
49235,641,40,10,3,2,0.29,2028-08-13 10:00:00,341.62,485.1
49236,637,18,6,5,1,0.19,2028-08-13 11:00:00,160.21,129.77
49237,34,12,58,3,15,0.18,2028-08-13 12:00:00,363.21,4467.48
49238,774,43,98,5,6,0.15,2028-08-13 13:00:00,427.02,2177.8
49239,744,16,11,2,5,0.13,2028-08-13 14:00:00,35.93,156.3
49240,444,38,87,2,16,0.2,2028-08-13 15:00:00,312.42,3998.98
49241,543,31,67,2,15,0.08,2028-08-13 16:00:00,290.56,4009.73
49242,478,20,71,5,5,0.25,2028-08-13 17:00:00,176.94,663.53
49243,671,17,59,2,11,0.06,2028-08-13 18:00:00,165.9,1715.41
49244,113,5,38,1,12,0.12,2028-08-13 19:00:00,136.62,1442.71
49245,809,17,58,1,11,0.0,2028-08-13 20:00:00,165.9,1824.9
49246,37,39,17,4,5,0.14,2028-08-13 21:00:00,462.54,1988.92
49247,234,26,4,1,16,0.29,2028-08-13 22:00:00,277.17,3148.65
49248,937,46,12,2,9,0.08,2028-08-13 23:00:00,301.92,2499.9
49249,898,40,79,2,4,0.19,2028-08-14 00:00:00,341.62,1106.85
49250,963,21,33,1,19,0.07,2028-08-14 01:00:00,383.66,6779.27
49251,665,21,46,3,11,0.28,2028-08-14 02:00:00,383.66,3038.59
49252,515,47,67,1,5,0.22,2028-08-14 03:00:00,489.29,1908.23
49253,216,31,72,3,15,0.03,2028-08-14 04:00:00,290.56,4227.65
49254,321,50,59,3,5,0.03,2028-08-14 05:00:00,185.38,899.09
49255,547,15,6,2,16,0.22,2028-08-14 06:00:00,60.03,749.17
49256,592,22,79,2,18,0.15,2028-08-14 07:00:00,211.47,3235.49
49257,362,38,96,1,17,0.25,2028-08-14 08:00:00,312.42,3983.36
49258,876,4,27,4,6,0.19,2028-08-14 09:00:00,152.04,738.91
49259,755,44,55,5,10,0.22,2028-08-14 10:00:00,168.57,1314.85
49260,782,3,18,3,2,0.22,2028-08-14 11:00:00,184.26,287.45
49261,736,25,66,3,12,0.11,2028-08-14 12:00:00,159.53,1703.78
49262,430,1,98,2,1,0.26,2028-08-14 13:00:00,329.11,243.54
49263,236,23,22,2,13,0.17,2028-08-14 14:00:00,387.26,4178.54
49264,319,40,51,4,1,0.14,2028-08-14 15:00:00,341.62,293.79
49265,468,5,70,4,7,0.19,2028-08-14 16:00:00,136.62,774.64
49266,3,13,34,1,17,0.12,2028-08-14 17:00:00,307.99,4607.53
49267,55,43,42,5,3,0.02,2028-08-14 18:00:00,427.02,1255.44
49268,963,41,54,5,4,0.2,2028-08-14 19:00:00,211.44,676.61
49269,697,26,85,3,3,0.22,2028-08-14 20:00:00,277.17,648.58
49270,17,24,28,2,16,0.18,2028-08-14 21:00:00,398.82,5232.52
49271,9,1,81,2,12,0.03,2028-08-14 22:00:00,329.11,3830.84
49272,316,44,64,5,10,0.07,2028-08-14 23:00:00,168.57,1567.7
49273,819,20,28,1,3,0.03,2028-08-15 00:00:00,176.94,514.9
49274,718,12,63,4,9,0.01,2028-08-15 01:00:00,363.21,3236.2
49275,762,42,97,5,12,0.16,2028-08-15 02:00:00,188.45,1899.58
49276,977,22,92,3,18,0.08,2028-08-15 03:00:00,211.47,3501.94
49277,989,22,22,5,8,0.15,2028-08-15 04:00:00,211.47,1438.0
49278,169,10,22,4,9,0.2,2028-08-15 05:00:00,402.58,2898.58
49279,387,7,63,2,15,0.24,2028-08-15 06:00:00,279.15,3182.31
49280,704,6,54,4,5,0.2,2028-08-15 07:00:00,313.8,1255.2
49281,632,22,19,5,14,0.09,2028-08-15 08:00:00,211.47,2694.13
49282,763,24,95,5,3,0.07,2028-08-15 09:00:00,398.82,1112.71
49283,109,46,94,3,3,0.21,2028-08-15 10:00:00,301.92,715.55
49284,676,31,56,2,8,0.1,2028-08-15 11:00:00,290.56,2092.03
49285,615,7,19,3,14,0.22,2028-08-15 12:00:00,279.15,3048.32
49286,774,48,51,5,9,0.14,2028-08-15 13:00:00,451.86,3497.4
49287,17,41,51,3,3,0.19,2028-08-15 14:00:00,211.44,513.8
49288,821,17,23,1,4,0.17,2028-08-15 15:00:00,165.9,550.79
49289,302,16,2,5,7,0.17,2028-08-15 16:00:00,35.93,208.75
49290,404,3,3,5,7,0.0,2028-08-15 17:00:00,184.26,1289.82
49291,457,2,76,5,13,0.27,2028-08-15 18:00:00,185.03,1755.93
49292,174,42,53,5,10,0.05,2028-08-15 19:00:00,188.45,1790.28
49293,194,12,83,3,10,0.11,2028-08-15 20:00:00,363.21,3232.57
49294,488,8,38,2,6,0.22,2028-08-15 21:00:00,285.26,1335.02
49295,564,35,35,1,12,0.19,2028-08-15 22:00:00,158.42,1539.84
49296,732,27,28,2,18,0.11,2028-08-15 23:00:00,351.26,5627.19
49297,710,6,76,4,2,0.25,2028-08-16 00:00:00,313.8,470.7
49298,922,26,74,5,19,0.12,2028-08-16 01:00:00,277.17,4634.28
49299,781,25,73,3,3,0.18,2028-08-16 02:00:00,159.53,392.44
49300,378,28,85,3,11,0.1,2028-08-16 03:00:00,382.85,3790.22
49301,457,50,40,5,13,0.16,2028-08-16 04:00:00,185.38,2024.35
49302,939,12,72,1,16,0.27,2028-08-16 05:00:00,363.21,4242.29
49303,750,3,99,5,14,0.05,2028-08-16 06:00:00,184.26,2450.66
49304,108,43,73,2,12,0.16,2028-08-16 07:00:00,427.02,4304.36
49305,475,14,66,3,13,0.1,2028-08-16 08:00:00,317.01,3709.02
49306,876,7,71,2,9,0.2,2028-08-16 09:00:00,279.15,2009.88
49307,798,41,64,3,8,0.25,2028-08-16 10:00:00,211.44,1268.64
49308,457,43,55,2,10,0.26,2028-08-16 11:00:00,427.02,3159.95
49309,171,48,39,4,13,0.29,2028-08-16 12:00:00,451.86,4170.67
49310,587,7,65,4,15,0.18,2028-08-16 13:00:00,279.15,3433.54
49311,907,5,23,3,8,0.12,2028-08-16 14:00:00,136.62,961.8
49312,498,9,58,5,5,0.1,2028-08-16 15:00:00,409.39,1842.26
49313,548,30,21,2,10,0.03,2028-08-16 16:00:00,63.04,611.49
49314,208,15,22,1,19,0.18,2028-08-16 17:00:00,60.03,935.27
49315,180,25,56,3,10,0.09,2028-08-16 18:00:00,159.53,1451.72
49316,22,31,14,4,5,0.05,2028-08-16 19:00:00,290.56,1380.16
49317,535,14,61,1,10,0.19,2028-08-16 20:00:00,317.01,2567.78
49318,70,12,85,2,15,0.12,2028-08-16 21:00:00,363.21,4794.37
49319,829,13,33,3,11,0.25,2028-08-16 22:00:00,307.99,2540.92
49320,582,41,57,3,6,0.11,2028-08-16 23:00:00,211.44,1129.09
49321,29,1,31,4,10,0.26,2028-08-17 00:00:00,329.11,2435.41
49322,426,21,32,3,9,0.05,2028-08-17 01:00:00,383.66,3280.29
49323,68,50,75,1,1,0.03,2028-08-17 02:00:00,185.38,179.82
49324,43,41,95,1,13,0.03,2028-08-17 03:00:00,211.44,2666.26
49325,292,24,76,1,6,0.09,2028-08-17 04:00:00,398.82,2177.56
49326,359,29,75,5,15,0.21,2028-08-17 05:00:00,322.28,3819.02
49327,708,18,32,5,17,0.23,2028-08-17 06:00:00,160.21,2097.15
49328,788,33,48,5,18,0.12,2028-08-17 07:00:00,213.71,3385.17
49329,511,39,11,5,11,0.07,2028-08-17 08:00:00,462.54,4731.78
49330,57,25,59,2,7,0.29,2028-08-17 09:00:00,159.53,792.86
49331,888,17,50,3,10,0.06,2028-08-17 10:00:00,165.9,1559.46
49332,661,21,57,2,16,0.03,2028-08-17 11:00:00,383.66,5954.4
49333,17,43,96,2,10,0.08,2028-08-17 12:00:00,427.02,3928.58
49334,826,14,52,2,12,0.14,2028-08-17 13:00:00,317.01,3271.54
49335,157,24,40,2,3,0.09,2028-08-17 14:00:00,398.82,1088.78
49336,918,26,10,5,5,0.29,2028-08-17 15:00:00,277.17,983.95
49337,34,20,3,4,15,0.04,2028-08-17 16:00:00,176.94,2547.94
49338,609,30,71,5,12,0.09,2028-08-17 17:00:00,63.04,688.4
49339,497,21,82,2,15,0.25,2028-08-17 18:00:00,383.66,4316.18
49340,320,23,32,4,9,0.05,2028-08-17 19:00:00,387.26,3311.07
49341,911,33,90,2,1,0.21,2028-08-17 20:00:00,213.71,168.83
49342,874,43,100,1,1,0.14,2028-08-17 21:00:00,427.02,367.24
49343,467,28,60,3,2,0.09,2028-08-17 22:00:00,382.85,696.79
49344,289,48,93,2,19,0.2,2028-08-17 23:00:00,451.86,6868.27
49345,652,41,19,2,6,0.3,2028-08-18 00:00:00,211.44,888.05
49346,342,27,89,3,10,0.16,2028-08-18 01:00:00,351.26,2950.58
49347,601,38,68,5,1,0.03,2028-08-18 02:00:00,312.42,303.05
49348,452,25,29,5,15,0.27,2028-08-18 03:00:00,159.53,1746.85
49349,853,1,62,2,4,0.27,2028-08-18 04:00:00,329.11,961.0
49350,314,50,94,1,9,0.03,2028-08-18 05:00:00,185.38,1618.37
49351,189,43,48,2,6,0.22,2028-08-18 06:00:00,427.02,1998.45
49352,855,43,51,4,18,0.23,2028-08-18 07:00:00,427.02,5918.5
49353,411,13,56,2,10,0.01,2028-08-18 08:00:00,307.99,3049.1
49354,138,44,38,2,11,0.2,2028-08-18 09:00:00,168.57,1483.42
49355,358,6,40,4,12,0.28,2028-08-18 10:00:00,313.8,2711.23
49356,767,4,100,4,5,0.28,2028-08-18 11:00:00,152.04,547.34
49357,340,41,92,3,16,0.11,2028-08-18 12:00:00,211.44,3010.91
49358,312,32,3,5,19,0.16,2028-08-18 13:00:00,213.36,3405.23
49359,698,15,70,5,3,0.19,2028-08-18 14:00:00,60.03,145.87
49360,214,26,98,4,7,0.04,2028-08-18 15:00:00,277.17,1862.58
49361,90,48,38,5,11,0.19,2028-08-18 16:00:00,451.86,4026.07
49362,759,19,51,5,9,0.03,2028-08-18 17:00:00,88.61,773.57
49363,9,16,16,5,16,0.02,2028-08-18 18:00:00,35.93,563.38
49364,605,40,72,3,19,0.08,2028-08-18 19:00:00,341.62,5971.52
49365,721,35,52,1,19,0.27,2028-08-18 20:00:00,158.42,2197.29
49366,663,5,10,4,5,0.18,2028-08-18 21:00:00,136.62,560.14
49367,968,44,37,5,5,0.13,2028-08-18 22:00:00,168.57,733.28
49368,576,11,62,3,7,0.16,2028-08-18 23:00:00,223.35,1313.3
49369,386,6,99,3,17,0.13,2028-08-19 00:00:00,313.8,4641.1
49370,475,1,6,4,5,0.06,2028-08-19 01:00:00,329.11,1546.82
49371,259,15,73,4,11,0.11,2028-08-19 02:00:00,60.03,587.69
49372,608,48,54,4,8,0.16,2028-08-19 03:00:00,451.86,3036.5
49373,863,2,29,3,2,0.17,2028-08-19 04:00:00,185.03,307.15
49374,988,45,10,5,14,0.17,2028-08-19 05:00:00,216.82,2519.45
49375,494,20,22,2,12,0.28,2028-08-19 06:00:00,176.94,1528.76
49376,364,22,90,2,7,0.26,2028-08-19 07:00:00,211.47,1095.41
49377,43,17,92,2,11,0.23,2028-08-19 08:00:00,165.9,1405.17
49378,97,28,61,3,1,0.18,2028-08-19 09:00:00,382.85,313.94
49379,165,45,14,4,16,0.09,2028-08-19 10:00:00,216.82,3156.9
49380,275,10,4,3,8,0.15,2028-08-19 11:00:00,402.58,2737.54
49381,296,21,35,2,17,0.15,2028-08-19 12:00:00,383.66,5543.89
49382,570,7,47,5,7,0.11,2028-08-19 13:00:00,279.15,1739.1
49383,13,41,70,2,3,0.21,2028-08-19 14:00:00,211.44,501.11
49384,750,21,64,5,19,0.27,2028-08-19 15:00:00,383.66,5321.36
49385,769,4,58,1,13,0.25,2028-08-19 16:00:00,152.04,1482.39
49386,978,20,99,3,9,0.21,2028-08-19 17:00:00,176.94,1258.04
49387,935,11,7,5,3,0.06,2028-08-19 18:00:00,223.35,629.85
49388,765,42,89,4,13,0.1,2028-08-19 19:00:00,188.45,2204.86
49389,237,33,78,4,9,0.1,2028-08-19 20:00:00,213.71,1731.05
49390,604,28,18,4,4,0.04,2028-08-19 21:00:00,382.85,1470.14
49391,616,43,89,3,9,0.14,2028-08-19 22:00:00,427.02,3305.13
49392,865,6,13,4,13,0.23,2028-08-19 23:00:00,313.8,3141.14
49393,756,15,16,5,5,0.17,2028-08-20 00:00:00,60.03,249.12
49394,986,46,43,3,7,0.17,2028-08-20 01:00:00,301.92,1754.16
49395,6,12,73,2,11,0.06,2028-08-20 02:00:00,363.21,3755.59
49396,588,32,28,1,14,0.12,2028-08-20 03:00:00,213.36,2628.6
49397,317,36,32,2,16,0.07,2028-08-20 04:00:00,387.14,5760.64
49398,201,1,38,2,16,0.15,2028-08-20 05:00:00,329.11,4475.9
49399,168,1,78,4,7,0.09,2028-08-20 06:00:00,329.11,2096.43
49400,785,25,75,1,19,0.21,2028-08-20 07:00:00,159.53,2394.55
49401,611,28,17,1,11,0.01,2028-08-20 08:00:00,382.85,4169.24
49402,80,20,30,4,4,0.06,2028-08-20 09:00:00,176.94,665.29
49403,202,8,82,3,14,0.22,2028-08-20 10:00:00,285.26,3115.04
49404,914,21,49,2,12,0.23,2028-08-20 11:00:00,383.66,3545.02
49405,726,37,39,5,1,0.3,2028-08-20 12:00:00,355.87,249.11
49406,477,15,34,2,18,0.03,2028-08-20 13:00:00,60.03,1048.12
49407,867,14,86,3,14,0.06,2028-08-20 14:00:00,317.01,4171.85
49408,139,38,81,2,2,0.15,2028-08-20 15:00:00,312.42,531.11
49409,61,31,9,2,3,0.05,2028-08-20 16:00:00,290.56,828.1
49410,643,45,9,1,11,0.22,2028-08-20 17:00:00,216.82,1860.32
49411,55,32,80,4,11,0.21,2028-08-20 18:00:00,213.36,1854.1
49412,289,14,62,5,10,0.3,2028-08-20 19:00:00,317.01,2219.07
49413,347,35,52,4,16,0.18,2028-08-20 20:00:00,158.42,2078.47
49414,987,34,63,4,9,0.26,2028-08-20 21:00:00,146.75,977.36
49415,33,10,21,5,13,0.29,2028-08-20 22:00:00,402.58,3715.81
49416,859,40,80,4,13,0.05,2028-08-20 23:00:00,341.62,4219.01
49417,400,20,33,5,13,0.02,2028-08-21 00:00:00,176.94,2254.22
49418,206,28,82,2,8,0.02,2028-08-21 01:00:00,382.85,3001.54
49419,840,25,52,5,15,0.23,2028-08-21 02:00:00,159.53,1842.57
49420,684,7,30,5,15,0.15,2028-08-21 03:00:00,279.15,3559.16
49421,185,7,66,3,15,0.14,2028-08-21 04:00:00,279.15,3601.04
49422,575,41,21,5,17,0.06,2028-08-21 05:00:00,211.44,3378.81
49423,437,15,99,2,18,0.23,2028-08-21 06:00:00,60.03,832.02
49424,186,2,29,2,3,0.2,2028-08-21 07:00:00,185.03,444.07
49425,855,36,26,1,1,0.21,2028-08-21 08:00:00,387.14,305.84
49426,273,23,92,3,14,0.22,2028-08-21 09:00:00,387.26,4228.88
49427,847,49,71,3,11,0.17,2028-08-21 10:00:00,241.31,2203.16
49428,573,48,91,4,14,0.02,2028-08-21 11:00:00,451.86,6199.52
49429,550,12,2,3,14,0.25,2028-08-21 12:00:00,363.21,3813.7
49430,132,18,96,5,14,0.07,2028-08-21 13:00:00,160.21,2085.93
49431,330,2,8,5,19,0.23,2028-08-21 14:00:00,185.03,2706.99
49432,41,16,66,3,12,0.06,2028-08-21 15:00:00,35.93,405.29
49433,984,46,21,4,1,0.16,2028-08-21 16:00:00,301.92,253.61
49434,369,12,52,1,19,0.07,2028-08-21 17:00:00,363.21,6417.92
49435,978,50,62,5,8,0.25,2028-08-21 18:00:00,185.38,1112.28
49436,348,47,90,5,6,0.15,2028-08-21 19:00:00,489.29,2495.38
49437,86,13,11,3,6,0.22,2028-08-21 20:00:00,307.99,1441.39
49438,809,19,44,3,6,0.12,2028-08-21 21:00:00,88.61,467.86
49439,724,11,68,1,8,0.29,2028-08-21 22:00:00,223.35,1268.63
49440,658,20,70,4,7,0.02,2028-08-21 23:00:00,176.94,1213.81
49441,114,30,78,2,3,0.01,2028-08-22 00:00:00,63.04,187.23
49442,77,8,61,1,8,0.07,2028-08-22 01:00:00,285.26,2122.33
49443,657,24,41,5,5,0.24,2028-08-22 02:00:00,398.82,1515.52
49444,246,30,49,1,5,0.29,2028-08-22 03:00:00,63.04,223.79
49445,659,25,78,3,8,0.28,2028-08-22 04:00:00,159.53,918.89
49446,476,5,36,5,10,0.08,2028-08-22 05:00:00,136.62,1256.9
49447,477,1,90,2,13,0.02,2028-08-22 06:00:00,329.11,4192.86
49448,847,14,88,2,17,0.06,2028-08-22 07:00:00,317.01,5065.82
49449,78,4,34,5,1,0.21,2028-08-22 08:00:00,152.04,120.11
49450,922,14,21,4,6,0.28,2028-08-22 09:00:00,317.01,1369.48
49451,122,22,70,1,9,0.09,2028-08-22 10:00:00,211.47,1731.94
49452,352,43,50,5,4,0.23,2028-08-22 11:00:00,427.02,1315.22
49453,29,40,30,4,6,0.25,2028-08-22 12:00:00,341.62,1537.29
49454,50,45,94,4,17,0.03,2028-08-22 13:00:00,216.82,3575.36
49455,854,26,45,5,7,0.14,2028-08-22 14:00:00,277.17,1668.56
49456,422,10,19,3,1,0.1,2028-08-22 15:00:00,402.58,362.32
49457,852,22,18,1,13,0.3,2028-08-22 16:00:00,211.47,1924.38
49458,526,50,19,2,11,0.1,2028-08-22 17:00:00,185.38,1835.26
49459,656,19,17,2,18,0.05,2028-08-22 18:00:00,88.61,1515.23
49460,166,34,8,5,16,0.03,2028-08-22 19:00:00,146.75,2277.56
49461,582,33,46,2,2,0.08,2028-08-22 20:00:00,213.71,393.23
49462,706,1,16,2,11,0.17,2028-08-22 21:00:00,329.11,3004.77
49463,763,48,66,2,6,0.17,2028-08-22 22:00:00,451.86,2250.26
49464,234,36,77,4,6,0.29,2028-08-22 23:00:00,387.14,1649.22
49465,648,24,83,4,16,0.05,2028-08-23 00:00:00,398.82,6062.06
49466,399,26,59,3,4,0.11,2028-08-23 01:00:00,277.17,986.73
49467,746,34,58,5,16,0.19,2028-08-23 02:00:00,146.75,1901.88
49468,563,34,70,2,14,0.2,2028-08-23 03:00:00,146.75,1643.6
49469,858,17,22,5,5,0.24,2028-08-23 04:00:00,165.9,630.42
49470,148,38,38,3,9,0.02,2028-08-23 05:00:00,312.42,2755.54
49471,647,17,36,4,4,0.12,2028-08-23 06:00:00,165.9,583.97
49472,944,46,28,5,17,0.24,2028-08-23 07:00:00,301.92,3900.81
49473,934,22,78,4,6,0.15,2028-08-23 08:00:00,211.47,1078.5
49474,748,41,19,3,7,0.02,2028-08-23 09:00:00,211.44,1450.48
49475,390,16,24,3,1,0.28,2028-08-23 10:00:00,35.93,25.87
49476,217,14,57,5,2,0.27,2028-08-23 11:00:00,317.01,462.83
49477,976,29,16,4,4,0.04,2028-08-23 12:00:00,322.28,1237.56
49478,75,15,36,1,12,0.27,2028-08-23 13:00:00,60.03,525.86
49479,769,28,51,5,5,0.18,2028-08-23 14:00:00,382.85,1569.69
49480,416,17,63,3,10,0.1,2028-08-23 15:00:00,165.9,1493.1
49481,603,35,19,3,2,0.12,2028-08-23 16:00:00,158.42,278.82
49482,896,1,46,3,8,0.29,2028-08-23 17:00:00,329.11,1869.34
49483,91,49,23,2,5,0.03,2028-08-23 18:00:00,241.31,1170.35
49484,142,50,10,1,4,0.06,2028-08-23 19:00:00,185.38,697.03
49485,72,49,33,4,17,0.23,2028-08-23 20:00:00,241.31,3158.75
49486,311,36,84,1,1,0.15,2028-08-23 21:00:00,387.14,329.07
49487,678,6,35,5,4,0.22,2028-08-23 22:00:00,313.8,979.06
49488,347,12,12,1,5,0.22,2028-08-23 23:00:00,363.21,1416.52
49489,888,28,1,3,17,0.26,2028-08-24 00:00:00,382.85,4816.25
49490,405,36,19,1,13,0.24,2028-08-24 01:00:00,387.14,3824.94
49491,841,33,78,5,18,0.07,2028-08-24 02:00:00,213.71,3577.51
49492,681,17,41,2,15,0.01,2028-08-24 03:00:00,165.9,2463.61
49493,35,35,100,1,10,0.08,2028-08-24 04:00:00,158.42,1457.46
49494,58,20,8,5,8,0.07,2028-08-24 05:00:00,176.94,1316.43
49495,150,12,40,3,16,0.09,2028-08-24 06:00:00,363.21,5288.34
49496,356,47,98,3,10,0.01,2028-08-24 07:00:00,489.29,4843.97
49497,648,37,22,4,1,0.22,2028-08-24 08:00:00,355.87,277.58
49498,625,16,1,5,17,0.1,2028-08-24 09:00:00,35.93,549.73
49499,141,46,88,5,3,0.28,2028-08-24 10:00:00,301.92,652.15
49500,456,27,71,3,9,0.29,2028-08-24 11:00:00,351.26,2244.55
49501,853,21,41,3,14,0.28,2028-08-24 12:00:00,383.66,3867.29
49502,734,6,56,5,12,0.29,2028-08-24 13:00:00,313.8,2673.58
49503,302,15,67,2,15,0.04,2028-08-24 14:00:00,60.03,864.43
49504,411,10,54,3,3,0.27,2028-08-24 15:00:00,402.58,881.65
49505,104,22,12,2,13,0.1,2028-08-24 16:00:00,211.47,2474.2
49506,799,40,59,5,1,0.24,2028-08-24 17:00:00,341.62,259.63
49507,998,4,90,3,18,0.16,2028-08-24 18:00:00,152.04,2298.84
49508,357,15,44,4,9,0.01,2028-08-24 19:00:00,60.03,534.87
49509,339,40,76,3,14,0.29,2028-08-24 20:00:00,341.62,3395.7
49510,152,41,10,3,5,0.14,2028-08-24 21:00:00,211.44,909.19
49511,982,16,10,3,1,0.14,2028-08-24 22:00:00,35.93,30.9
49512,63,33,42,3,12,0.07,2028-08-24 23:00:00,213.71,2385.0
49513,551,46,46,3,11,0.08,2028-08-25 00:00:00,301.92,3055.43
49514,864,46,27,1,5,0.24,2028-08-25 01:00:00,301.92,1147.3
49515,446,14,52,4,11,0.05,2028-08-25 02:00:00,317.01,3312.75
49516,876,23,26,4,16,0.14,2028-08-25 03:00:00,387.26,5328.7
49517,820,44,83,2,10,0.25,2028-08-25 04:00:00,168.57,1264.27
49518,943,36,18,2,6,0.27,2028-08-25 05:00:00,387.14,1695.67
49519,316,23,36,5,10,0.1,2028-08-25 06:00:00,387.26,3485.34
49520,770,3,70,3,12,0.1,2028-08-25 07:00:00,184.26,1990.01
49521,511,2,95,1,11,0.23,2028-08-25 08:00:00,185.03,1567.2
49522,616,49,14,5,6,0.26,2028-08-25 09:00:00,241.31,1071.42
49523,952,17,50,4,8,0.1,2028-08-25 10:00:00,165.9,1194.48
49524,522,45,50,4,17,0.02,2028-08-25 11:00:00,216.82,3612.22
49525,918,19,31,1,3,0.02,2028-08-25 12:00:00,88.61,260.51
49526,67,26,50,4,16,0.0,2028-08-25 13:00:00,277.17,4434.72
49527,837,43,95,3,16,0.02,2028-08-25 14:00:00,427.02,6695.67
49528,291,44,4,5,15,0.22,2028-08-25 15:00:00,168.57,1972.27
49529,86,22,36,4,8,0.11,2028-08-25 16:00:00,211.47,1505.67
49530,453,9,36,1,18,0.13,2028-08-25 17:00:00,409.39,6411.05
49531,355,8,57,3,9,0.11,2028-08-25 18:00:00,285.26,2284.93
49532,848,18,94,5,11,0.0,2028-08-25 19:00:00,160.21,1762.31
49533,420,19,4,5,1,0.22,2028-08-25 20:00:00,88.61,69.12
49534,101,6,82,1,13,0.18,2028-08-25 21:00:00,313.8,3345.11
49535,446,9,66,3,13,0.11,2028-08-25 22:00:00,409.39,4736.64
49536,441,37,26,3,1,0.29,2028-08-25 23:00:00,355.87,252.67
49537,371,42,35,4,8,0.13,2028-08-26 00:00:00,188.45,1311.61
49538,653,45,95,5,8,0.04,2028-08-26 01:00:00,216.82,1665.18
